TOT_DT,NODE_ID,ACSR_ID,DRCT_CD,LANE_NO,VKND_CD,TRF_QNTY,AVG_SPD,OCPN_RATE,RQRD_MS
25-9-20 오후 2:15,SH001N0095,ACSR000003,1,1,2,2,35.73,0,0
25-9-20 오후 2:15,SH001N0095,ACSR000003,2,2,2,3,88.05,0,1940
25-9-20 오후 2:15,SH001N0095,ACSR000003,2,3,2,2,44.85,0,3409
25-9-20 오후 2:15,SH001N0096,ACSR000003,1,1,2,1,5.64,0,63187
25-9-20 오후 2:15,SH001N0096,ACSR000003,2,1,2,1,11.74,0,66596
25-9-20 오후 2:15,SH001N0096,ACSR000003,2,2,2,1,35.18,0,42883
25-9-20 오후 2:15,SH001N0096,ACSR000004,2,2,2,5,62.24,0,0
25-9-20 오후 2:15,SH001N0096,ACSR000004,2,2,4,1,80.6,0,0
25-9-20 오후 2:15,SH001N0096,ACSR000004,2,3,10,1,22.72,0,0
25-9-20 오후 2:15,SH001N0096,ACSR000004,2,3,2,3,68.83,0,0
25-9-20 오후 2:15,SH001N0096,ACSR000004,2,3,40,1,32.72,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000001,1,2,2,1,44.18,0,7240
25-9-20 오후 2:15,SH001N0097,ACSR000001,2,3,2,2,84,0,5183
25-9-20 오후 2:15,SH001N0097,ACSR000001,2,3,4,1,72.78,0,3547
25-9-20 오후 2:15,SH001N0097,ACSR000002,1,1,2,4,40.23,0,2378
25-9-20 오후 2:15,SH001N0097,ACSR000002,1,1,4,2,46.13,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000002,1,2,2,4,38.97,0,3302
25-9-20 오후 2:15,SH001N0097,ACSR000002,1,2,4,1,14.18,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000002,1,2,8,1,43.8,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000002,3,3,2,2,52.63,0,4544
25-9-20 오후 2:15,SH001N0097,ACSR000002,3,3,4,2,52.85,0,6743
25-9-20 오후 2:15,SH001N0097,ACSR000003,1,1,2,1,-1,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000003,2,2,2,1,17.26,0,51260
25-9-20 오후 2:15,SH001N0097,ACSR000003,2,3,10,1,39.38,0,50552
25-9-20 오후 2:15,SH001N0097,ACSR000003,2,3,2,1,25.56,0,62764
25-9-20 오후 2:15,SH001N0097,ACSR000003,3,4,10,1,29.1,0,0
25-9-20 오후 2:15,SH001N0097,ACSR000003,3,4,2,2,38.69,0,3768
25-9-20 오후 2:15,SH001N0097,ACSR000003,3,4,20,1,51.74,0,5398
25-9-20 오후 2:15,SH001N0097,ACSR000003,3,4,8,1,28.42,0,0
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,2,2,2,76.5,0,5825
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,2,20,1,102.78,0,4690
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,2,4,1,47.42,0,5966
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,3,10,1,73.8,0,6812
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,3,2,4,65.83,0,4230
25-9-20 오후 2:15,SH001N0098,ACSR000001,2,4,2,2,66.28,0,0
25-9-20 오후 2:15,SH001N0098,ACSR000001,3,4,2,1,27.02,0,8807
25-9-20 오후 2:15,SH001N0098,ACSR000002,1,1,2,1,65.94,0,9514
25-9-20 오후 2:15,SH001N0098,ACSR000002,2,2,2,7,73.36,13.74,4626
25-9-20 오후 2:15,SH001N0098,ACSR000002,2,3,2,7,64.15,9.92,4360
25-9-20 오후 2:15,SH001N0098,ACSR000002,2,4,2,4,78.97,0,0
25-9-20 오후 2:15,SH001N0098,ACSR000002,2,4,20,1,44.62,0,0
25-9-20 오후 2:15,SH001N0098,ACSR000003,3,2,2,1,41.12,0,4123
25-9-20 오후 2:15,SH001N0098,ACSR000003,3,2,8,1,25.82,0,10363
25-9-20 오후 2:15,SH001N0099,ACSR000001,2,1,10,1,7.4,0,20733
25-9-20 오후 2:15,SH001N0099,ACSR000002,3,2,2,1,24.02,0,36501
25-9-20 오후 2:15,SH001N0099,ACSR000003,2,1,2,1,31.3,0,9940
25-9-20 오후 2:15,SH001N0099,ACSR000004,3,2,2,1,22.34,0,0
25-9-20 오후 2:15,SH001N0100,ACSR000001,2,1,2,1,72.58,0,3266
25-9-20 오후 2:15,SH001N0100,ACSR000002,2,1,2,3,66.61,0,0
25-9-20 오후 2:15,SH001N0101,ACSR000002,1,1,2,1,34.08,0,0
25-9-20 오후 2:15,SH001N0101,ACSR000002,2,1,10,1,35.02,0,0
25-9-20 오후 2:15,SH001N0101,ACSR000002,2,1,2,1,88.32,0,5678
25-9-20 오후 2:15,SH001N0101,ACSR000002,3,2,10,1,29.68,0,13348
25-9-20 오후 2:15,SH001N0101,ACSR000002,3,2,2,2,33.58,0,0
25-9-20 오후 2:15,SH001N0101,ACSR000003,3,2,2,1,59.08,0,11925
25-9-20 오후 2:15,SH001N0101,ACSR000004,2,1,10,1,26.14,0,6816
25-9-20 오후 2:15,SH001N0101,ACSR000004,2,1,2,3,16.51,0,4544
